time_taken,mistakes_made,hints_used,cells_filled_by_user,solved_successfully,cells_to_remove
646,6,3,25,0,6
672,9,5,20,1,12
498,5,5,37,0,5
573,9,5,25,0,8
425,6,3,35,0,10
409,8,3,29,1,13
411,5,2,27,0,7
325,6,5,23,1,13
594,5,5,26,0,9
329,9,5,28,1,11
669,9,3,21,1,11
306,10,3,34,1,9
568,5,4,30,0,7
511,8,3,36,0,8
462,5,5,22,1,11
519,6,3,23,0,7
511,5,3,23,0,13
413,6,5,30,1,11
583,7,2,28,0,12
483,7,3,34,0,8
302,7,5,35,1,10
330,9,4,24,0,13
420,5,3,22,0,12
550,9,3,20,0,7
450,9,4,28,0,6
661,7,2,29,0,9
372,7,5,27,1,10
544,7,4,20,0,6
644,9,5,28,0,5
645,6,5,28,0,13
629,7,2,36,1,6
353,6,5,24,1,9
321,5,2,32,0,6
531,5,2,33,1,13
558,6,5,20,1,12
336,10,3,30,1,9
392,9,3,27,0,10
486,9,2,30,1,11
428,7,5,37,0,6
516,7,5,32,1,13
688,8,3,30,0,7
88,1,0,51,1,29
100,1,0,51,1,27
116,0,0,48,1,34
80,1,0,51,1,24
90,1,0,48,1,26
107,0,0,52,1,24
143,1,0,48,1,27
139,0,0,53,1,30
115,0,0,48,1,27
134,0,0,52,1,23
132,1,0,51,1,23
102,1,0,51,1,27
131,0,0,52,1,28
106,1,0,51,1,34
106,0,0,49,1,31
145,0,0,50,1,30
134,0,0,52,1,24
145,1,0,49,1,27
115,1,0,51,1,24
84,1,0,54,1,35
81,1,0,53,1,26
112,0,0,52,1,24
109,1,0,54,1,26
136,1,0,49,1,23
104,1,0,51,1,32
122,1,0,49,1,35
94,0,0,53,1,25
104,0,0,53,1,24
150,0,0,52,1,35
135,1,0,53,1,29
105,1,0,48,1,33
102,0,0,50,1,32
111,1,0,51,1,27
96,1,0,53,1,34
91,1,0,51,1,33
120,0,0,49,1,28
87,0,0,51,1,22
125,1,0,50,1,29
111,0,0,54,1,34
148,0,0,49,1,35
86,1,0,54,1,28
131,1,0,51,1,35
138,1,0,50,1,23
110,1,0,51,1,23
110,0,0,53,1,34
146,0,0,51,1,25
130,1,0,50,1,30
104,1,0,52,1,24
124,1,0,53,1,25
80,1,0,48,1,32
127,0,0,50,1,32
113,0,0,54,1,28
137,0,0,48,1,23
139,0,0,54,1,34
132,0,0,54,1,29
90,1,0,50,1,31
128,1,0,48,1,33
137,0,0,48,1,25
124,0,0,50,1,27
125,1,0,48,1,23
124,1,0,50,1,32
135,1,0,52,1,24
131,0,0,48,1,24
88,1,0,52,1,35
98,0,0,53,1,23
111,1,0,48,1,25
141,1,0,53,1,26
124,0,0,53,1,33
118,1,0,49,1,24
103,1,0,49,1,22
133,1,0,49,1,34
109,0,0,53,1,24
114,1,0,53,1,33
113,1,0,52,1,30
83,0,0,52,1,27
135,1,0,48,1,22
115,1,0,50,1,29
99,0,0,52,1,23
115,1,0,50,1,33
112,0,0,53,1,23
137,0,0,54,1,22
116,0,0,51,1,34
84,0,0,51,1,32
84,1,0,51,1,33
146,0,0,52,1,27
90,0,0,48,1,27
90,1,0,54,1,29
119,0,0,48,1,26
81,0,0,50,1,30
129,0,0,53,1,30
131,1,0,54,1,24
101,0,0,52,1,25
103,1,0,51,1,25
85,0,0,51,1,26
85,1,0,50,1,23
100,0,0,52,1,30
95,1,0,54,1,35
81,1,0,51,1,35
86,1,0,49,1,33
109,1,0,49,1,29
117,0,0,54,1,29
122,0,0,48,1,35
100,1,0,54,1,32
83,0,0,50,1,24
123,1,0,50,1,23
143,0,0,52,1,31
95,0,0,50,1,30
136,1,0,53,1,26
143,0,0,54,1,22
120,1,0,53,1,33
108,1,0,48,1,25
99,0,0,54,1,34
113,1,0,51,1,28
143,0,0,51,1,31
93,0,0,49,1,27
129,0,0,49,1,31
145,0,0,54,1,29
147,1,0,48,1,27
109,1,0,50,1,24
90,1,0,48,1,27
83,0,0,48,1,30
141,0,0,52,1,25
91,1,0,50,1,35
84,0,0,54,1,26
139,1,0,50,1,32
99,1,0,51,1,26
126,0,0,49,1,32
82,0,0,51,1,30
94,1,0,52,1,24
125,0,0,50,1,33
135,0,0,48,1,32
138,0,0,48,1,26
134,1,0,49,1,23
81,1,0,49,1,26
141,1,0,51,1,27
94,1,0,49,1,25
132,1,0,50,1,22
113,1,0,54,1,26
90,0,0,51,1,30
86,1,0,53,1,32
92,1,0,50,1,34
140,1,0,48,1,25
115,1,0,54,1,34
112,0,0,53,1,31
88,0,0,50,1,22
102,0,0,50,1,33
125,1,0,48,1,33
130,0,0,50,1,34
115,0,0,48,1,31
108,1,0,51,1,32
126,1,0,54,1,29
146,1,0,50,1,29
128,1,0,54,1,25
94,1,0,51,1,34
132,1,0,52,1,34
141,1,0,51,1,29
89,0,0,52,1,25
113,0,0,53,1,23
119,1,0,52,1,30
123,0,0,48,1,28
136,0,0,52,1,32
137,1,0,49,1,34
81,0,0,53,1,32
104,1,0,52,1,22
80,0,0,54,1,23
111,1,0,52,1,34
118,1,0,54,1,30
81,1,0,52,1,25
139,1,0,54,1,31
103,0,0,53,1,27
146,0,0,51,1,28
131,1,0,51,1,29
144,0,0,48,1,27
135,1,0,53,1,29
97,1,0,54,1,28
147,0,0,51,1,26
109,0,0,52,1,34
115,1,0,51,1,29
127,0,0,50,1,25
119,1,0,54,1,34
85,0,0,48,1,30
127,0,0,52,1,25
82,0,0,49,1,33
107,1,0,54,1,26
145,0,0,52,1,29
136,1,0,49,1,29
143,0,0,53,1,26
150,0,0,54,1,34
99,1,0,53,1,26
105,1,0,49,1,32
115,0,0,51,1,27
145,1,0,52,1,27
87,0,0,53,1,27
147,0,0,54,1,26
144,0,0,50,1,33
130,0,0,52,1,29
100,1,0,53,1,34
138,0,0,52,1,28
132,1,0,54,1,27
137,0,0,52,1,25
223,2,1,47,1,18
296,2,2,44,1,15
247,3,2,43,1,19
167,2,2,38,1,14
285,2,0,45,1,17
211,3,1,39,1,15
172,3,0,42,1,14
168,4,0,47,0,14
242,3,0,39,1,15
165,4,2,39,1,15
153,3,0,46,1,19
287,2,0,40,0,18
202,3,2,47,0,19
161,2,2,42,1,19
291,2,1,44,1,19
190,4,2,39,1,21
214,3,2,47,1,20
260,4,0,44,1,16
172,4,0,38,0,19
151,4,2,44,0,19
164,2,2,42,1,17
263,3,1,40,0,14
233,4,0,39,1,19
195,4,0,41,1,16
158,3,2,46,1,19
273,2,1,39,0,14
154,3,2,47,1,20
231,2,0,40,0,15
173,2,1,42,1,16
196,4,2,43,1,18
253,4,1,38,0,18
254,3,1,42,1,19
196,3,0,44,1,14
157,4,2,46,1,14
215,2,2,47,1,19
175,3,1,47,0,19
228,4,2,39,0,16
157,2,1,39,1,20
251,4,2,40,0,19
171,2,0,43,1,15
276,2,1,40,0,16
232,2,2,41,1,21
189,2,1,41,1,14
254,2,1,40,1,18
228,4,0,45,1,20
292,4,1,44,1,20
273,4,1,38,1,21
261,2,1,41,1,17
179,2,0,45,1,20
175,2,2,38,0,20
220,2,1,38,0,21
248,2,1,40,1,14
249,3,1,38,1,19
299,3,0,42,1,18
286,2,0,40,0,15
221,2,1,45,1,16
206,4,1,43,1,14
203,2,0,47,1,18
224,4,1,43,0,17
213,4,2,45,0,15
218,3,2,44,1,20
274,4,1,47,1,20
234,4,0,41,1,18
202,4,1,45,0,20
237,4,2,43,0,20
191,2,1,40,1,15
217,4,2,39,1,18
155,2,2,41,1,16
177,3,2,38,1,15
206,3,1,42,1,17
235,4,0,42,1,14
291,2,1,38,1,21
163,4,2,41,1,14
233,4,1,44,0,18
240,4,2,43,1,14
298,2,2,45,0,20
220,2,1,47,1,18
157,3,1,43,1,15
263,3,1,43,0,16
224,4,2,46,0,14
229,4,1,46,0,17
259,4,0,38,1,14
269,4,2,45,0,18
191,2,0,40,1,19
260,2,0,47,1,21
252,3,0,46,1,17
271,2,2,45,0,19
292,3,1,42,1,19
256,3,1,42,1,15
281,3,0,40,0,15
221,4,2,47,1,17
280,4,0,44,0,15
157,4,0,40,1,20
268,3,1,46,0,18
273,4,0,45,1,15
177,3,1,44,1,14
202,2,1,38,1,20
300,4,1,42,0,19
248,2,2,38,1,18
184,3,1,39,0,17
230,4,1,39,1,17
293,4,2,43,0,14
235,2,0,41,1,20
219,3,1,41,1,15
257,3,2,38,0,14
287,4,1,43,1,14
205,4,0,44,1,19
159,3,2,41,0,21
198,2,2,41,1,21
262,3,0,39,1,16
285,3,0,44,1,19
179,4,0,40,0,21
261,3,0,47,1,16
300,3,2,45,1,21
292,2,0,41,0,17
199,3,0,39,1,17
269,4,0,38,0,15
190,4,0,45,0,15
280,4,2,41,0,21
267,4,2,47,1,15
236,3,2,46,1,21
295,3,1,42,1,19
287,3,0,46,0,16
246,3,2,44,1,20
155,2,1,47,0,19
165,3,1,40,1,18
221,4,1,38,1,19
200,2,0,45,0,19
259,2,1,42,1,19
199,3,1,46,1,18
284,2,2,45,1,14
220,2,0,46,0,15
288,3,0,41,1,14
197,3,2,38,1,14
187,4,1,46,0,19
193,3,2,45,1,16
152,4,0,41,1,14
189,3,1,40,0,20
257,2,0,39,1,18
176,4,2,41,0,18
244,3,2,47,1,19
157,3,1,46,1,16
232,3,2,42,1,18
281,2,1,46,0,21
293,4,0,38,0,15
164,3,2,45,0,21
258,4,1,43,0,18
232,2,1,47,1,19
186,3,2,39,1,16
274,3,1,41,1,21
222,3,1,38,1,19
209,3,2,41,1,17
179,2,1,45,1,19
153,4,1,40,1,20
245,3,1,46,1,16
242,4,0,38,0,21
219,3,1,45,1,18
248,4,2,38,0,16
295,4,0,42,0,20
189,4,0,42,1,16
259,2,1,47,0,21
184,3,1,47,1,19
197,3,0,40,1,14
212,3,0,39,1,18
225,2,1,46,0,18
271,4,2,43,1,21
206,2,0,40,0,20
214,2,1,42,1,21
278,4,2,38,0,17
288,3,2,42,1,19
293,3,0,42,1,15
167,4,1,43,1,14
221,4,0,42,0,19
240,3,2,40,0,18
185,3,2,46,0,15
204,3,0,44,1,18
217,3,0,43,0,21
192,2,0,45,1,17
184,4,1,43,0,18
173,2,1,38,1,17
162,4,1,44,0,20
218,4,0,46,1,14
244,2,1,38,0,15
209,3,1,43,0,15
256,3,0,42,0,19
243,2,1,44,1,21
210,2,2,45,0,14
173,3,1,39,0,16
186,3,1,47,1,14
199,3,2,40,1,17
184,2,0,39,0,18
169,2,2,42,0,18
199,4,1,39,1,14
161,3,0,45,1,18
219,4,0,47,1,17
208,4,2,41,1,20
293,3,0,43,1,16
231,4,1,46,0,14
168,2,0,42,1,16
228,2,0,47,0,21
479,8,2,35,0,5
303,5,5,34,0,6
318,5,4,21,0,6
303,6,3,21,0,10
323,9,3,24,0,12
415,8,3,33,1,11
329,7,2,25,0,10
309,5,5,34,0,6
641,6,4,36,1,5
498,6,2,31,1,8
381,7,4,34,1,9
351,7,4,26,1,5
476,9,5,30,1,7
585,9,2,24,0,13
546,5,3,21,1,11
671,9,5,20,0,5
468,8,2,22,0,12
445,6,5,36,1,5
482,6,2,22,0,8
479,6,2,35,0,9
531,8,5,21,0,6
334,10,2,33,1,7
417,10,2,23,1,13
675,6,2,28,0,5
454,9,2,34,0,12
538,7,5,33,0,6
628,10,3,29,0,6
417,7,3,36,0,7
583,10,3,31,0,5
373,8,5,20,0,9
575,8,3,30,0,9
561,6,2,25,0,10
509,7,2,35,0,8
449,8,3,37,0,7
594,8,5,28,0,11
349,5,5,21,0,12
341,7,3,35,0,5
516,5,5,23,0,13
527,6,3,21,0,11
465,9,4,37,1,5
488,6,2,22,0,9
556,6,3,20,0,9
674,7,2,34,0,12
637,9,2,24,0,7
604,8,5,35,0,10
372,6,2,33,0,10
564,7,2,34,0,12
504,7,5,36,0,10
417,6,2,31,0,5
655,9,5,36,0,13
641,8,2,30,1,8
647,8,2,25,0,11
498,5,2,25,0,7
407,7,2,37,0,11
689,6,2,25,1,9
668,6,2,25,1,8
478,9,2,30,1,8
618,6,4,27,0,6
469,10,4,36,0,11
390,7,5,25,0,9
584,8,5,20,0,8
670,6,3,21,0,10
308,9,4,25,0,7
314,6,5,23,1,12
499,8,2,35,1,11
646,10,3,35,1,10
327,9,5,26,0,11
472,9,2,28,0,9
555,10,4,37,0,12
482,8,2,31,0,12
655,8,3,35,0,10
564,9,5,23,1,6
478,8,4,36,0,12
422,10,4,24,0,8
311,7,3,20,1,7
312,6,2,31,0,5
644,8,2,25,1,13
585,7,2,27,0,9
616,9,2,34,0,9
575,6,5,33,0,9
647,7,2,36,1,8
425,10,2,31,0,5
498,10,2,36,1,13
344,5,3,30,1,5
376,10,5,27,0,8
398,9,5,20,0,12
330,6,5,20,0,9
533,10,5,21,0,5
632,5,5,20,0,5
592,10,5,22,0,9
472,6,5,29,0,8
450,8,4,37,0,6
397,8,3,34,1,12
453,9,4,24,1,5
637,9,5,29,0,11
361,7,2,26,0,10
404,10,4,32,0,10
318,9,4,27,0,6
471,9,5,24,1,11
552,5,5,32,0,10
304,7,2,36,0,11
568,8,2,31,0,7
448,10,4,20,0,11
685,10,4,26,1,5
615,8,3,21,1,13
414,10,2,33,1,10
637,8,4,30,0,7
491,8,2,32,0,6
696,5,4,33,0,9
626,8,4,33,1,8
429,8,5,34,0,11
455,7,2,35,0,13
508,10,3,31,1,11
341,6,4,31,1,10
369,6,4,21,0,6
700,6,5,30,1,6
383,7,4,25,1,6
344,10,2,21,0,10
498,7,5,30,1,12
672,9,3,34,0,10
509,8,5,32,0,9
334,5,2,29,0,11
559,9,3,23,1,6
480,10,3,27,0,10
578,9,5,20,0,8
354,10,3,37,0,8
368,10,4,32,0,9
301,9,2,37,1,6
597,6,5,27,0,13
631,7,5,22,0,13
583,6,2,25,1,5
413,7,4,26,1,11
446,6,2,34,1,9
479,8,4,32,0,13
527,5,5,37,0,5
377,5,5,29,0,9
675,7,3,30,1,10
508,5,4,24,0,13
577,7,2,30,1,13
668,10,2,29,0,10
487,5,2,28,0,6
378,9,3,34,0,8
582,6,3,24,0,6
328,10,4,30,0,6
320,6,5,25,0,9
694,9,2,24,0,5
506,6,2,23,0,8
666,7,5,32,0,10
325,8,5,33,1,8
550,8,5,34,0,8
335,7,5,30,1,11
411,5,2,29,1,13
524,10,4,24,1,7
446,7,2,34,0,7
406,10,5,28,1,8
391,5,5,34,1,12
696,9,4,33,1,5
664,10,3,24,0,5
437,5,4,35,0,12
365,10,2,37,0,8
328,5,4,33,1,13
301,9,2,29,0,9
418,8,3,22,0,5
671,8,3,33,0,6
551,8,4,37,0,7
679,6,4,20,1,8
589,7,5,29,1,10
468,10,2,20,0,13
542,5,3,34,0,6
546,5,5,37,0,9
392,7,2,31,1,9
329,7,2,34,0,12
314,7,5,32,0,13
324,7,2,22,0,13
308,6,3,27,1,8
585,8,4,24,0,10
683,5,3,33,0,11
699,10,4,23,0,10
550,9,5,34,1,12
546,5,5,32,0,7
585,9,4,30,0,7
662,6,5,26,1,11
534,9,2,24,0,7
300,9,3,32,0,13
405,5,4,37,0,5
325,6,5,37,0,12
425,8,3,32,0,6
635,5,3,32,0,7
581,8,2,24,0,5
465,10,2,29,0,9
588,5,4,20,0,12
403,9,3,25,0,6
346,7,5,23,0,9
336,9,5,26,0,6
398,8,2,33,0,5
472,6,3,32,1,10
535,6,2,31,0,10
355,10,5,32,0,6
407,5,2,28,0,5
446,9,5,31,1,5
131,0,0,50,1,34
95,1,0,53,1,24
122,0,0,53,1,30
147,0,0,50,1,34
121,1,0,51,1,22
113,1,0,49,1,33
101,0,0,50,1,25
101,0,0,49,1,29
84,0,0,54,1,24
120,1,0,52,1,31
131,1,0,48,1,33
138,0,0,48,1,29
97,0,0,53,1,25
149,0,0,51,1,34
94,0,0,53,1,35
137,1,0,49,1,31
129,0,0,53,1,31
96,0,0,53,1,35
105,0,0,48,1,28
122,1,0,51,1,28
150,1,0,54,1,32
149,0,0,54,1,24
104,1,0,53,1,28
150,0,0,54,1,34
124,0,0,51,1,31
130,1,0,48,1,33
87,0,0,54,1,32
120,1,0,51,1,33
129,1,0,52,1,29
94,1,0,52,1,24
133,1,0,54,1,35
148,1,0,49,1,27
140,0,0,48,1,27
103,1,0,52,1,35
125,0,0,50,1,34
109,1,0,52,1,35
135,0,0,49,1,30
140,1,0,52,1,28
134,0,0,49,1,26
122,1,0,49,1,23
97,1,0,49,1,35
106,0,0,54,1,30
111,0,0,54,1,22
135,0,0,52,1,27
141,1,0,50,1,34
111,1,0,49,1,30
110,0,0,48,1,23
98,0,0,48,1,33
106,1,0,53,1,31
92,1,0,50,1,29
99,0,0,54,1,34
94,0,0,53,1,26
118,1,0,48,1,23
127,0,0,50,1,32
144,0,0,51,1,22
123,1,0,52,1,32
141,0,0,50,1,33
149,1,0,54,1,25
87,0,0,54,1,35
90,0,0,49,1,29
83,1,0,49,1,27
130,0,0,49,1,34
113,0,0,49,1,26
137,1,0,49,1,24
89,0,0,49,1,25
118,0,0,50,1,29
95,0,0,49,1,27
117,1,0,53,1,35
111,1,0,48,1,29
128,0,0,51,1,29
86,0,0,49,1,31
113,1,0,48,1,34
140,0,0,52,1,26
141,1,0,49,1,33
147,0,0,49,1,25
146,1,0,52,1,35
111,0,0,49,1,30
89,1,0,51,1,22
108,1,0,48,1,24
114,1,0,49,1,35
132,0,0,53,1,30
147,0,0,54,1,25
88,1,0,49,1,30
138,0,0,51,1,25
80,0,0,54,1,30
136,0,0,50,1,26
92,0,0,53,1,29
88,0,0,49,1,25
115,0,0,51,1,24
86,1,0,53,1,27
116,1,0,49,1,27
118,0,0,48,1,28
136,0,0,54,1,26
91,1,0,48,1,24
120,1,0,50,1,33
99,1,0,54,1,35
103,0,0,54,1,29
98,0,0,52,1,31
84,0,0,48,1,33
149,1,0,48,1,34
130,0,0,54,1,35
92,1,0,51,1,29
93,1,0,54,1,31
91,0,0,48,1,31
81,0,0,54,1,34
87,0,0,50,1,24
105,0,0,52,1,28
114,1,0,50,1,32
126,0,0,50,1,30
136,0,0,48,1,23
84,0,0,50,1,33
121,0,0,54,1,30
89,1,0,53,1,33
150,1,0,48,1,22
102,1,0,54,1,27
106,0,0,53,1,22
130,0,0,49,1,26
85,1,0,53,1,35
85,0,0,53,1,35
141,1,0,50,1,33
119,1,0,53,1,33
145,1,0,50,1,28
104,1,0,53,1,24
121,1,0,50,1,28
116,0,0,51,1,26
100,0,0,53,1,33
149,1,0,48,1,28
117,1,0,54,1,31
89,0,0,50,1,34
112,1,0,53,1,31
95,1,0,53,1,23
148,0,0,53,1,35
129,1,0,52,1,29
101,0,0,50,1,25
148,0,0,51,1,28
144,1,0,52,1,29
80,0,0,51,1,34
89,1,0,49,1,33
134,1,0,49,1,27
117,1,0,48,1,33
123,0,0,51,1,30
87,0,0,48,1,29
117,0,0,51,1,35
148,1,0,49,1,33
94,1,0,50,1,24
80,1,0,50,1,34
123,0,0,48,1,31
112,1,0,48,1,23
85,0,0,50,1,25
126,0,0,51,1,32
142,0,0,54,1,23
125,1,0,48,1,32
98,1,0,53,1,30
100,1,0,51,1,22
93,0,0,51,1,24
120,0,0,50,1,27
93,1,0,50,1,22
95,0,0,53,1,30
109,1,0,51,1,27
145,1,0,54,1,31
133,1,0,53,1,31
127,0,0,50,1,32
122,1,0,53,1,33
81,0,0,48,1,31
112,0,0,52,1,33
100,0,0,52,1,22
144,1,0,51,1,25
102,1,0,54,1,33
118,1,0,48,1,22
86,0,0,54,1,27
123,1,0,53,1,26
82,0,0,52,1,22
119,0,0,53,1,26
131,0,0,52,1,33
115,1,0,52,1,34
105,0,0,51,1,35
125,0,0,54,1,29
96,0,0,51,1,33
131,1,0,49,1,30
100,0,0,49,1,27
126,1,0,49,1,22
115,0,0,49,1,24
97,1,0,54,1,31
120,0,0,54,1,34
143,0,0,51,1,35
148,1,0,48,1,30
87,0,0,48,1,23
88,1,0,48,1,29
82,1,0,54,1,33
99,0,0,48,1,31
135,0,0,48,1,29
126,1,0,52,1,28
85,1,0,53,1,34
114,1,0,54,1,31
118,1,0,48,1,27
91,1,0,54,1,30
143,0,0,52,1,30
107,1,0,49,1,28
148,0,0,51,1,30
117,0,0,54,1,32
286,4,0,44,1,17
191,4,1,38,1,17
245,4,1,44,1,19
244,4,2,44,0,16
212,3,2,42,1,15
202,4,0,39,1,15
250,3,0,45,1,16
163,2,0,40,1,16
221,2,1,41,1,18
196,2,2,47,1,17
271,3,0,39,0,17
191,3,1,46,1,14
268,4,1,42,1,16
165,3,2,45,1,16
168,4,1,44,0,14
151,2,2,46,1,20
298,2,0,40,1,17
295,2,0,40,1,15
234,2,0,40,1,21
265,3,2,45,0,17
263,3,2,44,0,14
247,2,0,42,1,19
200,4,0,47,1,21
199,2,1,39,1,15
257,4,1,40,1,17
292,3,0,42,1,19
193,2,2,38,1,18
231,4,1,40,1,16
297,3,0,46,1,18
155,2,2,40,1,19
278,2,2,42,1,19
245,2,2,39,1,18
209,2,0,38,1,19
239,3,2,47,0,21
235,2,0,39,1,19
232,4,0,38,1,19
232,3,2,46,1,16
218,4,2,43,1,21
264,2,1,42,1,18
188,3,0,43,1,15
292,2,0,43,1,21
225,4,1,42,1,19
213,4,1,47,0,14
239,3,1,43,1,16
268,2,0,43,0,20
297,4,2,45,0,17
180,4,2,47,0,19
172,2,1,44,1,15
291,3,0,43,1,20
260,3,2,43,1,17
259,4,0,42,1,17
260,2,2,47,0,17
259,4,1,40,1,20
195,3,1,40,1,15
266,4,1,44,1,20
209,4,0,45,0,16
281,3,1,44,1,16
235,3,0,38,0,17
268,3,1,44,1,16
218,2,1,42,1,18
224,3,1,46,1,14
253,3,1,38,1,21
257,3,1,43,0,14
224,4,1,40,1,16
215,2,2,43,1,21
209,3,1,41,0,20
152,3,2,44,1,16
217,3,1,38,1,14
292,3,0,46,0,14
176,3,0,40,0,21
168,3,1,40,0,20
256,2,0,38,1,21
156,3,0,42,1,19
255,4,0,46,1,17
172,3,1,47,0,19
179,3,1,41,1,15
159,2,0,41,1,19
177,3,2,41,1,14
167,4,1,46,1,19
258,4,2,47,0,21
211,4,2,39,1,19
270,3,2,44,0,14
162,4,0,42,0,21
248,2,1,39,1,15
289,4,2,44,1,20
194,3,0,45,1,17
180,4,1,40,0,15
160,2,0,41,0,15
180,3,0,39,1,18
226,2,0,47,0,19
217,2,0,45,0,14
173,2,0,45,0,19
172,2,0,42,1,14
188,4,2,38,0,21
253,3,1,40,0,17
260,4,0,44,1,17
223,4,1,40,0,20
184,4,0,47,1,21
253,2,0,45,1,20
262,4,0,40,0,18
265,2,0,46,1,19
264,3,0,38,0,16
250,4,2,39,0,19
158,2,1,40,1,15
165,2,1,39,1,16
258,2,2,44,0,15
172,4,1,41,1,19
186,2,0,45,1,16
272,3,0,43,0,18
292,4,2,39,1,18
237,2,1,43,1,21
181,2,0,41,0,20
221,2,0,38,1,21
295,4,1,39,1,19
211,3,0,45,0,19
280,2,2,42,1,15
233,4,2,42,1,19
287,4,0,47,0,19
181,4,1,43,0,20
271,4,0,38,0,15
172,2,0,45,0,15
276,3,2,40,1,17
244,4,0,40,1,21
193,2,2,46,1,19
231,2,1,40,0,17
243,2,2,43,1,18
194,3,0,46,0,19
254,3,2,42,1,19
169,2,1,46,1,14
193,4,0,47,1,21
168,3,1,39,1,18
208,2,2,41,1,18
159,2,1,47,1,14
168,2,2,45,1,15
298,4,0,46,1,21
263,4,1,44,1,18
162,2,2,43,1,20
287,4,2,41,1,16
215,4,1,45,0,21
269,3,1,46,0,14
297,3,1,47,0,20
215,4,0,40,1,21
233,3,2,47,1,18
161,4,0,39,1,19
209,4,1,38,0,16
153,3,2,39,0,17
160,2,1,46,1,14
177,2,1,43,1,19
164,3,0,38,0,20
152,2,1,47,0,17
252,4,1,38,0,19
291,3,2,46,1,15
278,2,2,39,1,15
300,3,0,38,1,18
227,4,2,44,0,19
267,3,0,39,0,15
244,3,2,43,1,19
182,2,2,40,0,19
270,3,0,43,1,21
175,2,1,39,1,18
196,2,2,47,1,16
178,4,0,47,0,21
239,3,2,47,1,15
279,2,1,41,1,19
153,4,1,43,1,15
226,3,2,45,0,19
298,4,2,42,0,17
258,4,2,41,1,21
218,2,0,39,1,15
226,4,2,43,0,21
166,4,1,41,0,17
235,2,1,44,1,20
230,3,1,43,1,20
213,3,0,42,1,20
253,3,0,39,1,17
287,2,2,42,1,15
161,3,1,46,1,17
257,4,0,40,1,15
249,4,0,40,0,21
257,4,0,45,1,20
279,4,0,40,0,16
200,3,0,41,1,15
199,4,0,43,0,21
163,2,2,40,0,18
283,2,2,45,1,16
198,4,1,41,1,18
227,3,0,38,0,21
263,4,2,42,0,16
225,3,2,46,1,15
263,3,1,39,1,16
260,3,1,40,1,17
240,4,1,43,0,17
265,2,0,44,0,18
216,2,1,42,0,19
279,3,0,43,1,14
158,4,0,45,1,16
187,4,1,42,1,21
254,4,2,40,1,19
279,4,0,40,0,18
155,2,1,38,1,14
435,9,5,30,0,5
374,9,2,33,1,13
332,10,5,26,0,13
500,9,2,20,0,10
515,7,3,37,1,6
560,5,4,36,0,9
526,6,3,23,1,12
503,7,2,37,1,13
698,7,4,27,0,13
311,6,3,37,0,13
567,8,4,20,0,7
483,10,4,29,1,7
417,7,4,20,0,12
605,6,2,23,1,11
693,10,2,35,0,6
336,10,4,26,0,8
506,10,2,33,0,12
692,9,5,26,0,11
432,5,2,25,0,5
588,10,2,24,0,10
632,9,4,21,0,9
467,6,3,27,0,6
396,5,4,23,1,10
441,5,4,28,0,13
457,5,2,28,1,9
675,6,2,36,1,5
334,5,3,22,0,11
620,6,2,27,1,9
406,8,5,35,1,12
311,6,2,29,0,10
649,10,5,22,1,8
342,5,5,25,0,5
613,10,3,32,0,9
556,6,2,31,0,11
413,8,4,32,0,11
335,7,3,36,0,8
564,6,2,20,1,5
318,9,2,29,1,9
355,5,3,26,0,13
316,5,4,28,0,5
309,7,3,33,1,6
333,10,5,22,0,9
621,8,5,26,0,10
546,6,4,35,0,7
654,6,2,20,1,11
473,7,5,30,0,7
693,5,3,27,1,10
414,6,2,34,1,12
380,7,4,32,0,6
356,6,4,32,0,13
658,8,2,20,0,6
616,9,2,35,1,9
497,7,5,25,0,13
664,8,5,31,0,7
660,6,4,24,0,10
346,7,5,35,0,6
489,7,2,35,1,8
569,8,2,30,0,11
552,8,2,34,0,5
525,9,5,20,1,10
446,9,2,31,0,5
669,6,4,20,0,10
364,8,4,21,0,7
323,9,5,28,1,5
460,9,3,36,1,8
438,9,5,24,0,5
383,9,5,31,0,12
383,6,2,26,0,8
408,10,4,31,0,5
336,6,2,32,1,9
665,10,3,21,1,13
306,8,3,33,0,5
348,10,3,37,0,10
487,7,4,20,1,7
382,5,4,29,1,11
446,5,2,31,0,8
677,8,5,22,0,5
530,10,5,33,0,6
512,10,4,36,0,10
469,6,3,24,0,10
676,10,2,26,0,5
506,9,3,31,0,5
570,10,2,36,0,9
566,9,2,29,0,9
430,6,2,30,0,6
458,10,5,30,0,7
353,8,2,35,0,10
503,9,4,21,0,8
679,6,3,26,1,5
557,6,2,35,1,10
514,6,2,32,1,7
376,5,5,21,1,5
411,7,3,23,1,9
648,8,3,36,0,9
496,8,5,31,0,9
583,9,4,27,0,12
397,10,5,23,0,13
302,7,4,22,0,9
520,8,3,24,0,10
381,5,5,37,0,9
655,6,2,23,0,11
649,10,4,28,1,8
457,6,5,33,1,13
684,6,5,25,1,5
352,7,3,20,0,5
316,8,3,29,0,8
618,7,3,31,0,6
425,10,2,22,1,6
580,8,4,21,0,11
588,6,4,23,0,10
683,10,4,26,0,6
576,6,2,37,0,6
375,9,4,25,1,7
402,6,2,20,1,6
494,6,3,36,0,9
463,5,4,37,1,6
388,6,3,20,1,6
644,10,2,26,0,6
366,8,5,34,1,13
453,8,4,31,0,11
499,5,2,33,0,12
453,10,3,23,1,7
